Time[s],Range[m]
1611959813.8048072,68.1794429509981
1611959813.8387406,68.18271191174094
1611959813.8726785,68.18616248141394
1611959813.9066694,68.1897946600171
1611959813.9405613,68.19360844755042
1611959813.9745443,68.19778545294405
1611959814.0085177,68.202325676198
1611959814.042747,68.20704750838212
1611959814.0766842,68.2123141673567
1611959814.1106884,68.21776243526143
1611959814.1447196,68.2235739210265
1611959814.1787646,68.22938540679155
1611959814.212516,68.23537850148676
1611959814.246718,68.24155320511214
1611959814.2807548,68.24736469087719
1611959814.314649,68.25353939450257
1611959814.3486414,68.25971409812794
1611959814.3826652,68.26570719282316
1611959814.4168067,68.27188189644853
1611959814.4505286,68.27751177328342
1611959814.4846706,68.28277843225801
1611959814.5187445,68.28786348230244
1611959814.5527365,68.29240370555638
1611959814.5867248,68.29658071095002
1611959814.6206307,68.30021288955318
1611959814.6546695,68.30348185029602
1611959814.6886377,68.30638759317856
1611959814.7226293,68.30874850927061
1611959814.7567317,68.31110942536266
1611959814.7907593,68.31328873252455
1611959814.8246548,68.31546803968645
1611959814.8586135,68.31764734684835
1611959814.8926477,68.32018987187057
1611959814.9265978,68.32236917903246
1611959814.9605777,68.325274921915
1611959814.994706,68.32836227372768
1611959815.0286684,68.33199445233083
1611959815.0626493,68.335626630934
1611959815.0967114,68.33944041846732
1611959815.1306,68.3434358149308
1611959815.164652,68.34706799353395
1611959815.1986845,68.35106338999744
1611959815.2326183,68.35542200432123
1611959815.2666059,68.36032544543549
1611959815.300587,68.36613693120054
1611959815.33456,68.37267485268623
1611959815.368647,68.37957599203224
1611959815.4025776,68.38593230458777
1611959815.4364886,68.39192539928298
1611959815.470602,68.39755527611788
1611959815.5046446,68.40300354402262
1611959815.5385973,68.40790698513689
1611959815.5725863,68.412628817321
1611959815.6064239,68.41735064950511
1611959815.640405,68.42189087275906
1611959815.674574,68.42624948708286
1611959815.708563,68.43097131926696
1611959815.742542,68.43623797824155
1611959815.77652,68.44186785507645
1611959815.810539,68.44749773191134
1611959815.8445978,68.45312760874624
1611959815.8785658,68.45839426772083
1611959815.9126198,68.46366092669541
1611959815.9464824,68.46874597673984
1611959815.980601,68.47419424464458
1611959816.0145566,68.47964251254932
1611959816.0486035,68.4849091715239
1611959816.0824902,68.49035743942864
1611959816.1165981,68.49580570733339
1611959816.1505127,68.50161719309844
1611959816.1845758,68.50761028779365
1611959816.2184877,68.5134217735587
1611959816.2525573,68.51923325932377
1611959816.2865055,68.5255895718793
1611959816.3205237,68.53230910229514
1611959816.3544624,68.53993667736178
1611959816.3885424,68.54792747028874
1611959816.422546,68.55664469893632
1611959816.4564219,68.56481710079343
1611959816.4904165,68.5728078937204
1611959816.5244985,68.58061707771718
1611959816.5584743,68.58878947957429
1611959816.5925124,68.59768831715203
1611959816.6263244,68.60695037259009
1611959816.6605046,68.61548599230753
1611959816.6945267,68.62275034951385
1611959816.728478,68.62965148885985
1611959816.7625177,68.63582619248523
1611959816.7966526,68.6410928514598
1611959816.8304653,68.64563307471376
1611959816.8645875,68.64981008010739
1611959816.898544,68.65362386764072
1611959816.93253,68.65725604624387
1611959816.9663382,68.66106983377719
1611959817.0004165,68.66524683917082
1611959817.0344648,68.66996867135494
1611959817.0684743,68.67523533032951
1611959817.1024296,68.68086520716442
1611959817.1365027,68.68631347506916
1611959817.1704295,68.69212496083422
1611959817.2044556,68.69811805552943
1611959817.2384195,68.7042927591548
1611959817.2724996,68.7108306806405
1611959817.3065221,68.71736860212619
1611959817.3405025,68.72390652361187
1611959817.374406,68.73080766295787
1611959817.4085171,68.73843523802451
1611959817.4422965,68.74697085774194
1611959817.4762604,68.75623291318
1611959817.510307,68.76603979540853
1611959817.5443976,68.77584667763706
1611959817.5784414,68.78510873307512
1611959817.6124792,68.79346274386239
1611959817.6464648,68.80072710106872
1611959817.6803865,68.80744663148457
1611959817.7144341,68.81416616190042
1611959817.7484143,68.8207040833861
1611959817.7823958,68.82724200487179
1611959817.8165922,68.83414314421779
1611959817.8502793,68.84122589249395
1611959817.8844209,68.84849024970028
1611959817.91839,68.85557299797644
1611959817.9522974,68.86283735518276
1611959817.9863057,68.87010171238909
1611959818.020354,68.87772928745572
1611959818.0543435,68.88408560001126
1611959818.0883002,68.88880743219536
1611959818.1223722,68.89225800186837
1611959818.156386,68.8942557001001
1611959818.1903265,68.89516374475089
1611959818.2243853,68.89589018047153
1611959818.2584057,68.89625339833184
1611959818.2923322,68.89697983405247
1611959818.3264182,68.89752466084295
1611959818.3603656,68.89825109656358
1611959818.3943887,68.8989775322842
1611959818.428389,68.899885576935
1611959818.4622836,68.90079362158579
1611959818.4963813,68.90224649302705
1611959818.530366,68.90406258232863
1611959818.5643451,68.90587867163022
1611959818.5982945,68.9076947609318
1611959818.6322947,68.90951085023337
1611959818.6663153,68.91132693953496
1611959818.7003028,68.91277981097622
1611959818.7343454,68.91441429134764
1611959818.768351,68.91586716278891
1611959818.8023434,68.91713842530001
1611959818.8363883,68.91840968781112
1611959818.8703263,68.91968095032223
1611959818.9043562,68.92113382176349
1611959818.9383621,68.9224050842746
1611959818.9722521,68.92403956464602
1611959819.006255,68.92549243608728
1611959819.0403183,68.92694530752856
1611959819.0741773,68.92821657003965
1611959819.1082761,68.92966944148093
1611959819.142206,68.93094070399202
1611959819.1763828,68.9323935754333
1611959819.2103157,68.93402805580472
1611959819.2442868,68.93566253617614
1611959819.278251,68.93747862547771
1611959819.3123252,68.9392947147793
1611959819.3463159,68.94147402194119
1611959819.380258,68.94383493803325
1611959819.414256,68.94637746305546
1611959819.448246,68.94910159700783
1611959819.4821205,68.95218894882052
1611959819.5161867,68.95545790956336
1611959819.5501554,68.95909008816652
1611959819.5842009,68.96326709356016
1611959819.6181936,68.9678073168141
1611959819.652238,68.97271075792837
1611959819.6863341,68.97815902583311
1611959819.7202477,68.98397051159817
1611959819.7542675,68.99050843308386
1611959819.788182,68.99922566173144
1611959819.8222716,69.00866932609966
1611959819.8563483,69.01793138153772
1611959819.8902078,69.02773826376625
1611959819.924256,69.03772675492495
1611959819.9581153,69.046988810363
1611959819.9920802,69.05552443008044
1611959820.0268836,69.06297039621691
1611959820.0603185,69.0695083177026
1611959820.0942798,69.07550141239781
1611959820.1281874,69.08113128923272
1611959820.1622078,69.0863979482073
1611959820.1962616,69.09057495360094
1611959820.2302837,69.09402552327394
1611959820.2642977,69.09638643936599
1611959820.298208,69.09802091973742
1611959820.3322353,69.09892896438821
1611959820.3663063,69.09965540010884
1611959820.4002264,69.10038183582947
1611959820.4342158,69.10128988048027
1611959820.468128,69.10256114299136
1611959820.5022137,69.10383240550247
1611959820.5361984,69.1054668858739
1611959820.5701952,69.10782780196595
1611959820.6041636,69.1110967627088
1611959820.6381218,69.11509215917226
1611959820.6721907,69.12017720921669
1611959820.706146,69.12635191284207
1611959820.7402189,69.13307144325792
1611959820.7741926,69.14051740939439
1611959820.8081622,69.14760015767055
1611959820.8422058,69.15522773273719
1611959820.87621,69.16340013459431
1611959820.9101408,69.1721173632419
1611959820.944025,69.18010815616884
1611959820.9780252,69.18755412230533
1611959821.011956,69.19463687058149
1611959821.0459893,69.20044835634654
1611959821.0799873,69.20680466890208
1611959821.113975,69.21297937252744
1611959821.1481616,69.21770120471156
1611959821.1820977,69.22242303689566
1611959821.216012,69.22714486907978
1611959821.2501535,69.23204831019405
1611959821.2840962,69.23731496916862
1611959821.3181212,69.24276323707336
1611959821.3520944,69.24875633176858
1611959821.3861904,69.25493103539395
1611959821.42025,69.26074252115902
1611959821.453997,69.26655400692407
1611959821.4879608,69.2716390569685
1611959821.5221035,69.27654249808276
1611959821.5561392,69.28162754812719
1611959821.5900996,69.28707581603193
1611959821.6241283,69.29288730179698
1611959821.6581428,69.29924361435252
1611959821.6920366,69.30614475369852
1611959821.726098,69.313590719835
1611959821.760081,69.32121829490164
1611959821.7941604,69.32939069675875
1611959821.8280573,69.33774470754602
1611959821.8621323,69.34628032726344
1611959821.8961458,69.35517916484119
1611959821.9301517,69.36353317562846
1611959821.9639401,69.37134235962526
1611959821.9979224,69.37842510790142
1611959822.031978,69.38514463831726
1611959822.066051,69.3915009508728
1611959822.100036,69.39676760984737
1611959822.13403,69.40112622417116
1611959822.168104,69.40512162063465
1611959822.2020712,69.40984345281876
1611959822.2360573,69.41565493858381
1611959822.2701464,69.42255607792981
1611959822.3040502,69.42963882620599
1611959822.3379889,69.43672157448215
1611959822.3720608,69.44507558526941
1611959822.4060493,69.453792813917
1611959822.4399126,69.46359969614554
1611959822.4738648,69.47304336051376
1611959822.5080235,69.4832134606026
1611959822.5419924,69.49374677855177
1611959822.5760205,69.50391687864061
1611959822.6100743,69.51354215193899
1611959822.644024,69.523893860958
1611959822.6779826,69.53442717890717
1611959822.7120574,69.54532371471664
1611959822.746097,69.55640185945629
1611959822.7801056,69.56729839526577
1611959822.8139884,69.57619723284351
1611959822.8480287,69.58364319898
1611959822.8820028,69.59072594725616
1611959822.9160748,69.59780869553232
1611959822.9499974,69.60470983487832
1611959822.9840121,69.61161097422433
1611959823.018009,69.61887533143064
1611959823.0519845,69.62595807970682
1611959823.0859795,69.63340404584329
1611959823.1199605,69.64066840304962
1611959823.1539538,69.64829597811625
1611959823.1879663,69.65519711746225
1611959823.2219791,69.66155343001779
1611959823.2560399,69.667546524713
1611959823.2900424,69.6731764015479
1611959823.3239336,69.67826145159232
1611959823.3579457,69.68334650163675
1611959823.3919857,69.6878867248907
1611959823.426052,69.69242694814466
1611959823.4598446,69.69678556246845
1611959823.4939008,69.70150739465255
1611959823.527912,69.70659244469698
1611959823.5619318,69.71222232153188
1611959823.5960445,69.71839702515724
1611959823.629916,69.72493494664295
1611959823.6639688,69.73256252170958
1611959823.698,69.74127975035717
1611959823.7319376,69.75144985044601
1611959823.765969,69.76325443090629
1611959823.7999074,69.7761486649475
1611959823.8339732,69.79031416149984
1611959823.8679407,69.80411644019185
1611959823.901947,69.81610262958228
1611959823.9360394,69.82699916539175
1611959823.9699605,69.83844052799171
1611959824.0038624,69.84897384594088
1611959824.0379,69.85950716389004
1611959824.0719037,69.87040369969952
1611959824.1059847,69.88057379978838
1611959824.1398683,69.88965424629627
1611959824.1737492,69.89891630173433
1611959824.207901,69.90854157503271
1611959824.2418969,69.91780363047077
1611959824.275882,69.92742890376914
1611959824.3097503,69.93778061278816
1611959824.3438952,69.94904036645795
1611959824.3778112,69.96011851119759
1611959824.4118695,69.97101504700707
1611959824.4457977,69.98209319174671
1611959824.479927,69.99262650969588
1611959824.5137906,70.00279660978472
1611959824.5478442,70.0124218830831
1611959824.5819037,70.02186554745133
1611959824.615883,70.03130921181955
1611959824.6498315,70.04111609404808
1611959824.6837683,70.05128619413692
1611959824.7178173,70.06181951208609
1611959824.7518342,70.07271604789557
1611959824.785856,70.08524706407647
1611959824.8198256,70.0981412981177
1611959824.8537402,70.10994587857797
1611959824.8877056,70.12066080545729
1611959824.9218273,70.12992286089535
1611959824.955709,70.13700560917151
1611959824.9897482,70.14372513958736
1611959825.023799,70.14971823428257
1611959825.0577884,70.15462167539684
1611959825.0917993,70.1595251165111
1611959825.1258144,70.16442855762537
1611959825.1597846,70.17005843446027
1611959825.1937332,70.17641474701581
1611959825.2277966,70.18367910422212
1611959825.2617402,70.1920331150094
1611959825.295762,70.20165838830778
1611959825.3297627,70.21219170625695
1611959825.3637867,70.22218019741563
1611959825.3977783,70.23126064392353
1611959825.43178,70.23888821899017
1611959825.4656765,70.24560774940602
1611959825.4995818,70.25196406196154
1611959825.5337448,70.25850198344723
1611959825.5677767,70.26485829600277
1611959825.6018653,70.27175943534877
1611959825.635793,70.27884218362493
1611959825.6696963,70.2871961944122
1611959825.7037978,70.29682146771059
1611959825.7375622,70.30662834993912
1611959825.7717526,70.31716166788829
1611959825.8057683,70.32733176797713
1611959825.8397167,70.33713865020566
1611959825.8736825,70.3469455324342
1611959825.9077048,70.35657080573257
1611959825.9417295,70.36583286117063
1611959825.975644,70.37509491660869
1611959826.0095725,70.38453858097691
1611959826.0437865,70.39380063641497
1611959826.0777152,70.40288108292287
1611959826.1117566,70.41214313836093
1611959826.1458173,70.42067875807837
1611959826.1797245,70.42885115993548
1611959826.2138495,70.43702356179259
1611959826.247657,70.44501435471953
1611959826.281684,70.45246032085602
1611959826.315756,70.4589982423417
1611959826.3496625,70.46499133703692
1611959826.383729,70.47007638708135
1611959826.4176602,70.47497982819561
1611959826.4517155,70.48042809610035
1611959826.4855652,70.4862395818654
1611959826.519593,70.49205106763047
1611959826.5536416,70.498407380186
1611959826.587726,70.50512691060185
1611959826.621977,70.512209658878
1611959826.655812,70.51947401608433
1611959826.6896775,70.52746480901128
1611959826.723681,70.53727169123982
1611959826.7576225,70.54834983597945
1611959826.7916567,70.55960958964926
1611959826.825687,70.5706877343889
1611959826.8597307,70.5810394434079
1611959826.893604,70.59139115242691
1611959826.9277267,70.6013796435856
1611959826.961566,70.61118652581413
1611959826.9957032,70.62063019018235
1611959827.0295901,70.62934741882994
1611959827.063678,70.63788303854737
1611959827.0976908,70.64569222254416
1611959827.13178,70.65331979761079
1611959827.1656325,70.66094737267744
1611959827.1995716,70.6693013834647
1611959827.2336397,70.6780186121123
1611959827.2676244,70.68782549434083
1611959827.3016307,70.69872203015031
1611959827.3356388,70.71070821954073
1611959827.3695745,70.72305762679149
1611959827.4036317,70.73631507869302
1611959827.437624,70.74920931273424
1611959827.4714432,70.76155871998499
1611959827.5054564,70.77354490937542
1611959827.539625,70.78553109876584
1611959827.5734093,70.79715407029596
1611959827.607519,70.80895865075624
1611959827.6416533,70.82058162228634
1611959827.6755219,70.83147815809583
1611959827.7093933,70.84201147604499
1611959827.7436182,70.85272640292432
1611959827.7775326,70.86235167622269
1611959827.8116057,70.87070568700996
1611959827.84558,70.87760682635597
1611959827.879593,70.88251026747024
1611959827.9136472,70.88577922821308
1611959827.9475565,70.88904818895593
1611959827.9814754,70.89159071397813
1611959828.015737,70.89395163007019
1611959828.049517,70.89667576402256
1611959828.0835447,70.89903668011462
1611959828.1175365,70.9021240319273
1611959828.1515796,70.90466655694951
1611959828.1856089,70.90793551769237
1611959828.2195697,70.91120447843521
1611959828.253552,70.91501826596853
1611959828.2874944,70.91883205350184
1611959828.3216138,70.92337227675579
1611959828.3556962,70.92882054466054
1611959828.3895254,70.93463203042559
1611959828.42347,70.94153316977159
1611959828.4574492,70.94934235376839
1611959828.4914243,70.95805958241597
1611959828.525488,70.96786646464452
1611959828.559469,70.97858139152383
1611959828.593466,70.98947792733331
1611959828.6274877,71.00001124528248
1611959828.6615849,71.00963651858086
1611959828.6955652,71.01799052936812
1611959828.7294827,71.02452845085382
1611959828.7636452,71.03070315447918
1611959828.797444,71.03651464024425
1611959828.8314962,71.0423261260093
1611959828.865544,71.04759278498389
1611959828.8995087,71.05249622609816
1611959828.933408,71.0570364493521
1611959828.9673386,71.06139506367589
1611959829.00158,71.0657536779997
1611959829.0354824,71.06993068339332
1611959829.0694854,71.07374447092664
1611959829.103495,71.07792147632027
1611959829.137511,71.08191687278375
1611959829.1714497,71.08573066031707
1611959829.2054546,71.09008927464086
1611959829.239469,71.0942662800345
1611959829.2735224,71.09826167649797
1611959829.3074207,71.10189385510114
1611959829.3414085,71.1055260337043
1611959829.3755717,71.10915821230746
1611959829.4094815,71.11297199984078
1611959829.4435153,71.11714900523441
1611959829.4772792,71.12114440169789
1611959829.5116284,71.12568462495184
1611959829.5454953,71.13022484820578
1611959829.5794883,71.1349466803899
1611959829.6134973,71.14021333936448
1611959829.647405,71.14547999833907
1611959829.6814368,71.15110987517396
1611959829.7155695,71.15710296986917
1611959829.7494378,71.1630960645644
1611959829.7834706,71.16945237711992
1611959829.8174357,71.1756270807453
1611959829.8514807,71.18216500223099
1611959829.8854182,71.18924775050715
1611959829.9193783,71.19687532557379
1611959829.9534554,71.20522933636106
1611959829.9873774,71.2141281739388
1611959830.0213597,71.22302701151655
1611959830.0552595,71.23247067588476
1611959830.0892403,71.24209594918314
1611959830.1233757,71.25208444034183
1611959830.1574216,71.26243614936084
1611959830.1914606,71.27315107624015
1611959830.2253964,71.28277634953854
1611959830.2593825,71.29113036032581
1611959830.2934618,71.29930276218292
1611959830.3274035,71.30693033724955
1611959830.3614807,71.31546595696699
1611959830.3954587,71.32418318561457
1611959830.4294078,71.3330820231923
1611959830.463332,71.34216246970021
1611959830.497341,71.35106130727796
1611959830.5313911,71.3590521002049
1611959830.5654342,71.36649806634139
1611959830.599369,71.37430725033819
1611959830.6333876,71.38284287005561
1611959830.6673908,71.3919233165635
1611959830.70136,71.40136698093173
1611959830.7353072,71.41081064529995
1611959830.769431,71.42079913645864
1611959830.803269,71.43169567226812
1611959830.837282,71.44368186165855
1611959830.8713503,71.45530483318866
1611959830.9053278,71.46656458685847
1611959830.9393437,71.47818755838858
1611959830.9731877,71.49017374777901
1611959831.0073643,71.50288637289007
1611959831.041434,71.51505417121066
1611959831.0753143,71.52613231595029
1611959831.1092587,71.53593919817884
1611959831.143314,71.54447481789626
1611959831.17726,71.55192078403275
1611959831.2112224,71.55882192337874
1611959831.2451334,71.56535984486443
1611959831.2793596,71.57135293955965
1611959831.3132331,71.57698281639455
1611959831.347103,71.58243108429929
1611959831.3813202,71.58824257006435
1611959831.415334,71.59387244689924
1611959831.4493225,71.59950232373414
1611959831.4832873,71.6053138094992
1611959831.5172825,71.6109436863341
1611959831.5512953,71.61639195423884
1611959831.5852141,71.62165861321343
1611959831.619295,71.62710688111817
1611959831.6532526,71.63201032223243
1611959831.687279,71.63709537227686
1611959831.7212875,71.64181720446096
1611959831.7551422,71.64708386343555
1611959831.7892158,71.6528953492006
1611959831.8232625,71.6597964885466
1611959831.8573265,71.66778728147357
1611959831.8912055,71.67686772798146
1611959831.9252083,71.68740104593063
1611959831.9592066,71.69938723532105
1611959831.993309,71.71409755866387
1611959832.027222,71.72880788200666
1611959832.061222,71.74297337855899
1611959832.0953305,71.75550439473989
1611959832.1292515,71.76749058413033
1611959832.1631944,71.77911355566043
1611959832.197306,71.79091813612071
1611959832.2332897,71.8009066272794
1611959832.265218,71.80817098448573
1611959832.2992332,71.81416407918094
1611959832.333227,71.81943073815552
1611959832.3672757,71.82433417926978
1611959832.4013147,71.82960083824437
1611959832.4352307,71.83523071507926
1611959832.4691582,71.84122380977449
1611959832.503066,71.8472169044697
1611959832.537225,71.85375482595539
1611959832.5712755,71.86138240102203
1611959832.6051984,71.86900997608866
1611959832.639198,71.87772720473625
1611959832.6731842,71.88735247803463
1611959832.70721,71.89824901384411
1611959832.7411442,71.90896394072342
1611959832.7751882,71.91986047653292
1611959832.8091638,71.93093862127255
1611959832.8432336,71.94274320173282
1611959832.8771875,71.95418456433278
1611959832.9111958,71.96489949121211
1611959832.9454157,71.97561441809142
1611959832.9790914,71.98669256283107
1611959833.0129597,71.99777070757071
1611959833.0471766,72.0077591987294
1611959833.081179,72.0168396452373
1611959833.1151834,72.02537526495473
1611959833.1491718,72.03463732039279
1611959833.1831589,72.04408098476101
1611959833.2170978,72.05297982233874
1611959833.2512372,72.05988096168475
1611959833.285186,72.0653292295895
1611959833.3191712,72.07041427963392
1611959833.3531888,72.07477289395771
1611959833.3871312,72.07967633507198
1611959833.4212024,72.08439816725608
1611959833.4551604,72.08857517264973
1611959833.4890394,72.09347861376399
1611959833.5231347,72.09801883701795
1611959833.5571294,72.10274066920205
1611959833.5911746,72.10746250138615
1611959833.6251266,72.11254755143058
1611959833.6591651,72.11799581933532
1611959833.69307,72.12344408724006
1611959833.7270896,72.1288923551448
1611959833.7611043,72.13397740518923
1611959833.7951515,72.13942567309397
1611959833.8290768,72.14505554992887
1611959833.8631487,72.15141186248441
1611959833.897083,72.15849461076057
1611959833.9311311,72.16666701261768
1611959833.9650154,72.1761106769859
1611959833.9989831,72.18664399493505
1611959834.0330834,72.19881179325564
1611959834.0670729,72.21188763622703
1611959834.101099,72.22296578096666
1611959834.1350448,72.23440714356663
1611959834.1691434,72.24675655081737
1611959834.203111,72.25928756699827
1611959834.2371001,72.27072892959823
1611959834.271703,72.28271511898866
1611959834.3050833,72.29343004586798
1611959834.339074,72.30087601200447
1611959834.3729823,72.30614267097904
1611959834.4071238,72.30941163172189
1611959834.4410245,72.31195415674411
1611959834.474925,72.31340702818537
1611959834.5089555,72.31431507283615
1611959834.5430987,72.31449668176631
1611959834.576928,72.31467829069648
1611959834.610939,72.31504150855679
1611959834.6449723,72.31613116213774
1611959834.6790226,72.31722081571868
1611959834.7130435,72.3188552960901
1611959834.7470443,72.32067138539169
1611959834.7810547,72.3232139104139
1611959834.8148067,72.32593804436627
1611959834.849004,72.32920700510911
1611959834.8830526,72.33265757478212
1611959834.9169674,72.33701618910591
1611959834.9509404,72.34173802129001
1611959834.9850347,72.34718628919477
1611959835.0191045,72.35336099282013
1611959835.0530205,72.36062535002645
1611959835.0870337,72.36825292509309
1611959835.120956,72.37606210908989
1611959835.1550677,72.384234510947
1611959835.1888037,72.3920436949438
1611959835.222834,72.39930805215012
1611959835.2569835,72.40639080042628
1611959835.2908788,72.41292872191197
1611959835.324932,72.42001147018813
1611959835.3589852,72.42909191669604
1611959835.3929691,72.43889879892457
1611959835.426935,72.44925050794357
1611959835.4609373,72.45996543482289
1611959835.494785,72.47013553491175
1611959835.5290086,72.47830793676886
1611959835.5628848,72.48648033862597
1611959835.5969186,72.49537917620371
1611959835.630944,72.5053676673624
1611959835.6649683,72.5153561585211
1611959835.6988714,72.52461821395916
1611959835.7329369,72.53297222474643
1611959835.7669513,72.54059979981307
1611959835.8009243,72.54840898380986
1611959835.835026,72.55676299459712
1611959835.8689635,72.56548022324472
1611959835.9027503,72.57510549654309
1611959835.93674,72.58527559663194
1611959835.9707797,72.59635374137157
1611959836.0048716,72.60779510397154
1611959836.0387342,72.61760198620007
1611959836.0727377,72.62686404163813
1611959836.1069212,72.63667092386666
1611959836.1409845,72.64629619716504
1611959836.1748726,72.65646629725389
1611959836.2089658,72.66790765985384
1611959836.2428384,72.68007545817443
1611959836.2769017,72.69133521184423
1611959836.310876,72.70150531193308
1611959836.3448625,72.71131219416161
1611959836.378849,72.71984781387904
1611959836.4128156,72.72802021573615
1611959836.4469697,72.73601100866311
1611959836.480769,72.74291214800911
1611959836.5148454,72.74963167842496
1611959836.5488157,72.75653281777096
1611959836.5828967,72.76379717497728
1611959836.616857,72.77160635897408
1611959836.6510274,72.78032358762167
1611959836.6846986,72.78976725198989
1611959836.7188494,72.79993735207873
1611959836.7528446,72.80938101644695
1611959836.7866488,72.81646376472311
1611959836.820812,72.82499938444055
1611959836.8548775,72.83480626666908
1611959836.888801,72.84388671317697
1611959836.9228084,72.8524223328944
1611959836.9568372,72.86004990796104
1611959836.99065,72.8671326562372
1611959837.024707,72.874941840234
1611959837.0587819,72.88347745995142
1611959837.0928361,72.89219468859902
1611959837.1267781,72.90109352617675
1611959837.160905,72.91035558161482
1611959837.1947832,72.9203440727735
1611959837.22883,72.92996934607189
1611959837.2627356,72.93923140150994
1611959837.2967315,72.94867506587816
1611959837.3307586,72.95902677489717
1611959837.364748,72.9697417017765
1611959837.3987591,72.98081984651613
1611959837.4328084,72.99244281804624
1611959837.4668229,73.00424739850652
1611959837.5007658,73.015143934316
1611959837.5347335,73.02749334156675
1611959837.5686927,73.04147722918891
1611959837.602768,73.05509789895076
1611959837.636731,73.0658128258301
1611959837.670743,73.07779901522052
1611959837.7047336,73.08833233316969
1611959837.7387745,73.09668634395696
1611959837.7727056,73.10413231009343
1611959837.8067446,73.1099437958585
1611959837.840741,73.11539206376324
1611959837.8746998,73.12102194059813
1611959837.9087324,73.12737825315367
1611959837.9427552,73.13337134784888
1611959837.9766996,73.14045409612504
1611959838.0106134,73.14917132477262
1611959838.0445726,73.15952303379163
1611959838.078705,73.17296209462333
1611959838.1128194,73.18894368047724
1611959838.1468058,73.20510687526131
1611959838.1808097,73.21564019321046
1611959838.2147481,73.22562868436916
1611959838.2487292,73.23543556659769
1611959838.28268,73.24506083989607
1611959838.3169296,73.25305163282302
1611959838.3507247,73.26013438109919
1611959838.3847578,73.26758034723566
1611959838.4186761,73.27466309551183
1611959838.4527428,73.2808377991372
1611959838.486623,73.28610445811178
1611959838.520568,73.29155272601652
1611959838.554691,73.29681938499111
1611959838.5886972,73.30244926182601
1611959838.62262,73.30935040117201
1611959838.6565278,73.31770441195928
1611959838.6905072,73.3271480763275
1611959838.7247682,73.33713656748618
1611959838.7584958,73.34821471222583
1611959838.7926776,73.35947446589563
1611959838.8267164,73.372550308867
1611959838.8607433,73.38744224113996
1611959838.8946645,73.39470659834629
1611959838.9286232,73.40215256448276
1611959838.962786,73.41050657527003
1611959838.996526,73.42049506642873
1611959839.030561,73.42903068614615
1611959839.0645893,73.43556860763185
1611959839.0985713,73.44119848446674
1611959839.132622,73.44628353451117
1611959839.166476,73.45191341134607
1611959839.20049,73.45808811497145
1611959839.2345037,73.46426281859681
1611959839.2686653,73.47061913115235
1611959839.302607,73.47752027049835
1611959839.3368242,73.48496623663483
1611959839.370636,73.49277542063162
1611959839.4046035,73.5002213867681
1611959839.438679,73.50730413504427
1611959839.472409,73.51547653690137
1611959839.5064528,73.52383054768865
1611959839.5405748,73.53091329596481
1611959839.5746567,73.5374512174505
1611959839.608578,73.54180983177429
1611959839.642597,73.54489718358698
1611959839.6766822,73.54725809967903
1611959839.7106228,73.54907418898061
1611959839.744646,73.55070866935203
1611959839.778586,73.55234314972346
1611959839.8126004,73.55397763009488
1611959839.8466206,73.5556121104663
1611959839.8805716,73.55742819976788
1611959839.9144607,73.55960750692978
1611959839.9486647,73.56178681409168
1611959839.9824574,73.56469255697421
1611959840.016418,73.5681431266472
1611959840.0506053,73.572501740971
1611959840.0845785,73.57831322673606
1611959840.1186123,73.58557758394238
1611959840.152533,73.5941132036598
1611959840.1865642,73.60446491267881
1611959840.2205832,73.61681431992956
1611959840.2545042,73.62807407359935
1611959840.2885435,73.63715452010726
1611959840.3225145,73.64569013982468
1611959840.3564985,73.65440736847228
1611959840.3905587,73.6629429881897
1611959840.42462,73.67166021683728
1611959840.4585576,73.68037744548487
1611959840.4924915,73.68945789199277
1611959840.5263882,73.6992647742213
1611959840.5604372,73.70961648324031
1611959840.5944762,73.72087623691012
1611959840.6286077,73.7321359905799
1611959840.6624749,73.73940034778623
1611959840.6965215,73.74575666034175
1611959840.730513,73.75138653717666
1611959840.7644908,73.75647158722109
1611959840.798511,73.76101181047504
1611959840.8324618,73.7650072069385
1611959840.8664563,73.76900260340199
1611959840.9005728,73.77317960879563
1611959840.9344864,73.7780830499099
1611959840.9684715,73.78371292674478
1611959841.0023224,73.79079567502096
1611959841.036375,73.79860485901774
1611959841.07041,73.80714047873518
1611959841.1045356,73.81712896989387
1611959841.1384928,73.82893355035414
1611959841.1725078,73.84073813081442
1611959841.2065086,73.85181627555406
1611959841.240656,73.86180476671274
1611959841.2744973,73.87288291145238
1611959841.3085043,73.88377944726187
1611959841.3425686,73.89467598307135
1611959841.3765147,73.905754127811
1611959841.4105287,73.91683227255062
1611959841.44442,73.9251862833379
1611959841.4783628,73.93245064054422
1611959841.512487,73.93844373523943
1611959841.5464268,73.94352878528386
1611959841.580437,73.94806900853781
1611959841.6144547,73.95279084072192
1611959841.6484594,73.95823910862666
1611959841.6823764,73.96314254974092
1611959841.7164655,73.96695633727424
1611959841.750428,73.97077012480756
1611959841.7844765,73.97440230341073
1611959841.8183699,73.97767126415357
1611959841.8524609,73.9805770070361
1611959841.8863964,73.98311953205831
1611959841.9204204,73.9852988392202
1611959841.9543996,73.9874781463821
1611959841.9882717,73.98983906247416
1611959842.0224156,73.99256319642653
1611959842.0564623,73.99583215716937
1611959842.0904021,73.99964594470269
1611959842.124473,74.00400455902648
1611959842.1583872,74.00836317335028
1611959842.192396,74.01272178767407
